Benchmark,gcc
Experiment,1m
lft_unused_count[12],856155
lft_unused_count[13],858747
lft_unused_count[14],869869
lft_unused_count[15],887430
lft_unused_count[16],926676
lft_unused_count[17],1007072
lft_unused_count[18],1161815
lft_unused_count[19],1367572
lft_unused_count[20],1494077
lft_unused_count[21],1557889
lft_unused_count[22],1589547
lft_unused_count[23],1605392
lft_unused_min[0],5
lft_unused_min[1],1
lft_unused_min[2],1
lft_unused_min[3],1
lft_unused_min[4],1
lft_unused_min[5],1
lft_unused_min[6],1
lft_unused_min[7],1
lft_unused_min[8],1
lft_unused_min[9],1
lft_unused_min[10],1
lft_unused_min[11],1
lft_unused_min[12],1
lft_unused_min[13],1
lft_unused_min[14],1
lft_unused_min[15],1
lft_unused_min[16],2
lft_unused_min[17],2
lft_unused_min[18],5
lft_unused_min[19],5
lft_unused_min[20],5
lft_unused_min[21],5
lft_unused_min[22],5
lft_unused_min[23],5
lft_unused_max[0],6
lft_unused_max[1],11
lft_unused_max[2],21
lft_unused_max[3],41
lft_unused_max[4],81
lft_unused_max[5],161
lft_unused_max[6],321
lft_unused_max[7],641
lft_unused_max[8],1281
lft_unused_max[9],2561
lft_unused_max[10],5121
lft_unused_max[11],10241
lft_unused_max[12],20481
lft_unused_max[13],40961
lft_unused_max[14],81921
lft_unused_max[15],163841
lft_unused_max[16],327681
lft_unused_max[17],655361
lft_unused_max[18],1158141
lft_unused_max[19],1158141
lft_unused_max[20],1158141
lft_unused_max[21],1158141
lft_unused_max[22],1158141
lft_unused_max[23],1158141
space,184549364
space_ratio,91.666666%
